NAME,RADEG,DEDEG,CZ,LOGMSTAR,MODELU_RCORR,R90,MORPHEL,GRPCZ,FC,LOGMH,DEN1MPC
ECO09427,213.987,37.573,6718.6,9.43,1.01,23.5,L,6718.6,1,11.21,0.61
ECO09428,147.503,37.575,6823.0,9.83,2.17,19.3,E,6823.0,1,11.13,1.09
ECO09429,160.38,37.313,7203.2,11.23,2.32,84.0,E,7126.5,1,13.16,2.81
ECO09430,219.741,37.581,4217.6,8.63,1.09,26.0,L,4217.6,1,10.88,1.02
ECO09431,136.947,37.584,6465.9,8.89,1.49,10.8,L,6465.9,1,10.87,0.17
ECO09432,223.009,37.605,6339.0,8.75,1.08,15.9,L,6339.0,1,10.87,0.16
ECO09433,161.057,37.62,7050.5,9.21,1.11,14.8,L,7219.9,0,11.48,2.6
ECO09434,161.164,37.623,7412.5,10.03,1.96,12.7,E,7219.9,1,11.48,2.42
ECO09435,181.298,37.624,6827.1,10.03,2.25,7.8,E,6827.1,1,11.27,1.55
ECO09436,206.658,37.633,5807.6,9.53,2.07,13.3,E,5807.6,1,10.99,0.91
ECO09437,149.051,37.665,6634.0,9.15,1.89,23.9,L,6787.6,0,12.11,1.48
ECO09438,149.139,37.666,6807.8,9.29,1.13,16.1,L,6787.6,0,12.11,1.44
ECO09439,137.149,37.675,7227.8,9.91,2.29,13.7,L,7227.8,1,11.18,1.13
ECO09440,160.439,15.643,6486.9,10.31,1.92,37.1,L,6486.9,1,11.63,1.11
ECO09441,208.222,37.689,5398.9,10.27,2.33,17.6,E,5398.9,1,11.39,0.47
ECO09442,148.552,37.69,5129.3,9.51,2.19,10.7,E,5087.6,0,11.73,0.96
ECO09443,230.714,37.694,7348.9,8.89,1.05,16.6,L,7295.3,0,11.37,0.36
ECO09444,149.497,37.696,5231.9,8.69,0.83,12.4,L,5231.9,1,10.82,0.76
ECO09445,198.504,37.696,5526.1,8.71,1.2,19.0,L,5526.1,1,10.86,0.23
ECO09446,159.146,37.708,6867.1,9.17,0.78,25.0,L,6867.1,1,11.1,0.78
ECO09447,182.682,37.714,6944.1,9.05,1.07,6.9,E,6944.1,1,10.96,1.65
ECO09448,135.741,37.717,7092.5,8.83,1.61,9.6,L,7092.5,1,10.81,0.98
ECO09449,225.815,37.766,2689.8,9.33,2.06,9.6,E,2689.8,1,10.91,0.26
ECO09450,146.55,37.772,5156.6,9.31,2.05,10.1,E,5156.6,1,10.92,0.45
ECO09451,160.46,21.311,7447.7,9.87,0.69,21.2,L,7397.6,0,12.3,1.12
ECO09452,161.29,37.865,7351.2,9.13,0.73,12.3,L,7351.2,1,11.13,1.62
ECO09453,144.314,37.929,6120.4,9.01,1.45,21.8,L,6082.4,0,12.14,1.0
ECO09454,219.47,37.933,4604.4,9.01,0.87,20.5,L,4604.4,1,10.94,0.44
ECO09455,156.692,37.944,6683.2,9.17,1.4,12.1,L,6683.2,1,10.94,0.64
ECO09456,162.661,37.966,7461.0,9.15,2.03,6.7,E,7461.0,1,10.85,0.68
ECO09457,151.546,37.984,6444.7,8.99,1.57,13.2,L,6444.7,1,10.91,1.27
ECO09458,149.195,37.99,5902.1,8.51,0.78,10.7,L,5902.1,1,10.79,0.59
ECO09459,150.809,38.02,6511.1,8.79,1.02,15.2,L,6511.1,1,10.88,1.34
ECO09460,221.597,38.034,4341.7,9.71,2.07,19.8,E,4341.7,1,11.12,1.28
ECO09461,150.602,38.129,6739.5,9.99,2.15,21.0,L,6739.5,1,11.27,0.91
ECO09462,160.47,21.253,7347.5,10.39,1.77,64.6,L,7397.6,1,12.3,1.14
ECO09463,190.555,38.133,7066.5,8.87,0.83,10.4,L,7066.5,1,10.94,0.7
ECO09464,149.039,38.145,5918.3,8.65,0.73,10.7,L,5918.3,1,10.88,0.56
ECO09465,158.1,38.172,7293.5,9.47,1.79,8.2,L,7293.5,1,11.11,0.22
ECO09466,211.58,38.188,7396.7,8.63,0.9,12.9,L,7396.7,1,10.83,0.19
ECO09467,172.561,38.241,6427.2,8.93,0.84,18.9,L,6427.2,1,11.03,0.66
ECO09468,181.259,38.245,7175.6,9.77,1.98,10.6,L,7134.4,0,12.15,0.71
ECO09469,187.74,38.274,7183.7,8.77,0.72,10.1,L,7183.7,1,10.86,0.53
ECO09470,149.86,38.29,6997.2,9.65,1.29,14.7,E,6997.2,1,11.22,0.52
ECO09471,210.373,38.312,5311.6,8.55,1.13,11.2,L,5311.6,1,10.78,0.52
ECO09472,153.861,38.325,6867.9,8.95,1.64,11.5,L,6867.9,1,10.9,1.1
ECO09473,160.473,0.793,5453.9,9.61,0.97,31.7,L,5453.9,1,11.43,1.12
ECO09474,220.795,38.346,2892.8,8.89,1.2,24.0,L,2892.8,1,10.85,0.31
ECO09475,180.23,38.349,6918.8,8.79,0.72,9.8,L,6918.8,1,11.0,0.75
ECO09476,152.811,38.358,6829.9,9.83,2.01,20.4,L,6698.1,0,11.88,2.61
ECO09477,145.117,38.366,6475.1,10.11,1.94,19.1,L,6475.1,1,11.31,0.5
ECO09478,153.46,38.375,6512.7,10.39,2.32,19.9,E,6512.7,1,11.52,2.59
ECO09479,150.117,38.394,6758.5,9.35,1.14,19.0,L,6758.5,1,11.07,0.9
ECO09480,180.804,38.394,6867.3,9.15,1.1,15.1,L,6867.3,1,11.0,1.12
ECO09481,210.218,38.418,5694.5,9.35,1.99,10.7,L,5713.7,0,12.99,3.07
ECO09482,182.487,38.424,6282.4,9.97,2.36,9.0,E,6282.4,1,11.22,0.89
ECO09483,152.86,38.447,6566.4,9.73,0.64,22.0,L,6698.1,1,11.88,2.75
ECO09484,160.546,23.747,3406.6,10.05,2.07,32.2,L,3406.6,1,11.34,0.15
ECO09485,154.183,38.48,6507.7,9.19,1.21,35.6,L,6507.7,1,11.08,2.22
ECO09486,147.723,38.492,5424.9,8.73,0.77,19.8,L,5466.9,0,11.13,0.79
ECO09487,152.684,38.512,7021.0,9.07,1.72,12.6,L,7021.0,1,10.89,0.65
ECO09488,210.201,38.527,5921.2,9.93,2.19,22.3,E,5713.7,0,12.99,3.19
ECO09489,208.973,38.531,5733.9,9.55,2.05,12.2,E,5700.9,0,11.95,2.37
ECO09490,203.852,38.539,6154.0,9.31,1.2,23.6,L,6186.1,0,12.19,0.83
ECO09491,210.882,38.547,5928.5,9.11,1.44,18.9,L,5888.9,0,11.95,1.64
ECO09492,182.247,38.549,6848.4,8.89,1.22,18.7,L,6848.4,1,10.96,1.68
ECO09493,216.899,38.564,6929.8,9.17,0.87,12.8,L,6929.8,1,11.11,0.49
ECO09494,177.945,38.582,7093.8,9.41,1.4,6.0,E,7093.8,1,11.01,0.34
ECO09495,160.575,-0.377,5368.4,10.43,1.08,33.1,L,5401.4,1,12.15,1.3
ECO09496,153.391,38.618,6962.6,10.09,2.27,14.8,L,6626.4,0,14.09,3.38
ECO09497,194.358,38.639,7360.6,9.01,1.44,11.4,L,7352.7,0,11.31,0.54
ECO09498,194.236,38.639,7344.8,9.33,0.71,15.0,L,7352.7,1,11.31,0.55
ECO09499,153.957,38.644,6740.5,9.69,2.15,10.3,E,6740.5,1,11.07,2.58
ECO09500,153.561,38.658,6156.6,9.61,2.62,18.4,L,6626.4,0,14.09,3.68
ECO09501,210.43,38.67,5515.0,9.69,2.15,12.8,E,5713.7,0,12.99,3.15
ECO09502,210.308,38.691,5514.2,9.37,2.3,10.5,E,5713.7,0,12.99,3.23
ECO09503,153.391,38.71,6911.0,8.97,1.7,12.3,L,6626.4,0,14.09,3.61
ECO09504,210.46,38.719,5494.6,9.55,2.09,17.1,E,5713.7,0,12.99,2.94
ECO09505,210.219,38.725,5658.4,9.25,2.13,11.8,E,5713.7,0,12.99,3.18
ECO09506,160.614,2.761,6360.4,10.67,2.4,24.4,L,6360.4,1,11.8,0.61
ECO09507,217.057,38.732,6940.0,9.69,1.21,16.6,L,6940.0,1,11.15,0.5
ECO09508,143.735,38.745,4357.4,8.75,1.17,16.9,L,4331.1,0,11.01,0.84
ECO09509,153.415,38.745,6368.5,10.29,2.47,16.0,E,6626.4,0,14.09,3.56
ECO09510,195.059,38.76,7126.2,9.91,2.21,11.7,E,7126.2,1,11.18,0.47
ECO09511,182.449,38.768,6529.7,9.59,2.03,8.7,E,6439.4,0,12.48,1.19
ECO09512,212.39,38.771,5685.0,9.01,1.63,19.3,L,5685.0,1,10.89,1.68
ECO09513,222.583,38.775,4440.3,8.99,1.09,12.3,L,4440.3,1,10.88,1.08
ECO09514,162.186,38.777,7468.8,9.53,2.34,5.9,E,7468.8,1,10.94,0.58
ECO09515,153.634,38.794,7428.2,9.73,2.15,12.5,L,7428.2,1,11.08,0.41
ECO09516,225.567,38.806,4551.3,9.33,2.03,11.6,E,4551.3,1,10.94,0.26
ECO09517,134.627,2.925,3709.8,9.95,2.09,22.4,E,3640.7,0,13.06,1.46
ECO09518,160.686,26.844,5990.4,10.21,2.02,24.9,L,5990.4,1,11.55,0.54
ECO09519,207.692,38.818,3740.4,9.01,1.39,11.7,E,3740.4,1,10.89,0.66
ECO09520,187.622,38.821,7190.6,9.23,0.9,13.9,L,7190.6,1,11.07,0.55
ECO09521,146.168,38.852,6785.2,8.79,0.9,9.9,L,6785.2,1,10.81,0.37
ECO09522,223.015,38.875,4378.7,8.73,1.47,9.7,E,4378.7,1,10.82,0.86
ECO09523,182.36,38.89,6218.5,9.41,2.01,13.3,L,6218.5,1,10.97,0.81
ECO09524,188.706,38.892,6257.7,8.67,1.01,14.9,L,6257.7,1,10.89,1.27
ECO09525,172.089,38.922,6245.5,8.85,1.11,16.2,L,6305.1,0,11.68,0.9
ECO09526,158.193,38.944,6932.8,8.69,0.81,19.4,L,6932.8,1,10.86,0.67
ECO09527,152.916,38.944,6578.6,9.01,1.83,10.7,L,6578.6,1,10.89,3.28
ECO09528,210.568,38.972,5820.2,8.61,1.33,11.8,L,5820.2,1,10.81,2.38
ECO09529,160.724,40.139,7098.0,10.45,2.25,19.6,L,7098.0,1,11.7,0.71
ECO09530,190.339,39.011,7002.8,8.85,1.33,20.6,L,7002.8,1,10.92,0.58
ECO09531,153.432,39.052,7141.1,9.21,1.54,15.6,L,7141.1,1,11.02,0.73
ECO09532,205.252,39.057,6153.0,8.89,0.96,7.9,L,6153.0,1,11.02,0.79
ECO09533,134.509,39.063,6968.5,8.87,1.3,11.4,L,6968.5,1,10.84,0.35
ECO09534,185.627,39.069,7135.5,9.05,1.25,12.5,L,7135.5,1,10.94,0.85
ECO09535,202.034,39.103,7161.5,9.13,1.12,10.6,L,7161.5,1,10.99,0.49
ECO09536,153.132,39.108,6626.2,8.93,1.6,8.2,L,6570.3,0,11.25,3.29
ECO09537,161.354,39.131,7412.9,8.91,0.94,14.1,L,7412.9,1,10.97,0.53
ECO09538,153.125,39.162,6599.6,8.83,1.17,12.1,L,6570.3,0,11.25,3.18
ECO09539,211.193,39.164,5788.7,8.81,1.04,10.0,E,5788.7,1,10.88,2.31
ECO09540,160.873,39.688,7046.3,10.91,2.4,43.6,L,7046.3,1,12.09,0.69
ECO09541,184.451,39.175,7189.1,8.61,0.92,7.5,L,7189.1,1,10.87,0.72
ECO09542,231.714,39.185,6939.4,8.89,0.8,18.5,L,6939.4,1,11.03,0.27
ECO09543,134.401,39.192,7360.4,9.91,1.17,20.0,L,7360.4,1,11.35,0.67
ECO09544,153.192,39.225,6485.1,9.71,2.05,26.7,L,6570.3,1,11.25,3.03
ECO09545,153.088,39.245,6940.4,9.65,2.1,11.6,E,6940.4,1,11.06,1.06
ECO09546,153.304,39.246,6871.7,9.41,1.07,16.3,L,6871.7,1,11.14,1.32
ECO09547,184.937,39.246,6860.3,9.13,1.01,17.1,L,6898.5,0,11.6,1.18
ECO09548,188.468,39.263,6169.6,8.67,0.69,12.4,L,6169.6,1,10.9,1.41
ECO09549,153.607,39.266,6727.3,9.45,2.12,17.5,L,6727.3,1,10.95,2.51
ECO09550,213.046,39.325,6739.0,9.33,1.28,10.7,L,6739.0,1,11.05,0.22
ECO09551,160.913,4.971,5577.4,9.87,1.33,26.9,L,5577.4,1,11.33,0.42
ECO09552,210.1,39.336,5668.8,8.97,1.06,15.1,L,5668.8,1,10.97,2.47
ECO09553,218.191,39.36,7053.1,9.41,1.34,11.0,L,7053.1,1,11.06,0.42
ECO09554,145.074,39.402,6827.1,8.83,0.96,29.6,L,6827.1,1,11.06,0.27
ECO09555,185.349,39.435,7056.9,9.09,1.12,12.9,L,7034.1,0,11.29,1.43
ECO09556,184.974,39.466,6209.9,9.33,1.45,51.4,L,6209.9,1,11.2,0.78
ECO09557,189.551,39.486,6123.6,8.73,0.79,9.0,L,6123.6,1,10.89,1.0
ECO09558,182.705,39.507,6780.6,9.29,1.01,15.9,E,6833.0,0,12.66,1.24
ECO09559,201.432,39.511,7131.7,9.75,1.55,7.1,E,7131.7,1,11.17,0.51
ECO09560,185.317,39.522,6980.6,8.73,1.04,9.3,L,7034.1,0,11.29,1.43
ECO09561,145.822,39.539,5522.4,8.97,1.73,10.4,E,5429.3,0,11.37,0.83
ECO09562,160.993,1.936,5664.7,9.29,1.12,40.0,L,5664.7,1,11.31,0.43
ECO09563,208.104,39.558,2798.6,9.21,1.93,20.0,E,2674.7,0,13.23,2.82
ECO09564,134.465,39.611,7194.5,8.71,1.03,18.9,L,7194.5,1,10.83,1.28
ECO09565,193.179,39.621,4988.1,8.65,0.85,21.3,L,4988.1,1,10.86,0.56
ECO09566,190.229,39.638,5689.4,8.83,1.07,28.2,L,5689.4,1,10.94,0.33
ECO09567,134.816,39.685,7195.0,10.29,2.2,28.9,E,7243.6,1,11.59,1.21
ECO09568,179.148,39.686,6215.4,9.47,2.12,6.9,E,6216.9,0,11.92,0.89
ECO09569,199.67,39.695,7202.0,9.23,1.39,17.9,L,7200.3,0,11.99,0.53
ECO09570,219.01,39.704,7158.6,8.99,1.17,18.2,L,7158.6,1,11.0,0.25
ECO09571,134.748,39.749,7205.4,9.57,1.99,12.8,L,7243.6,0,11.59,1.23
ECO09572,133.39,39.76,7012.3,9.79,2.06,13.8,L,7012.3,1,11.19,0.45
ECO09573,161.058,22.726,5843.8,9.61,0.78,13.3,L,5843.8,1,11.39,1.09
ECO09574,144.329,39.777,6968.7,10.15,2.15,14.3,E,6968.7,1,11.41,0.2
ECO09575,170.888,39.786,6497.5,8.77,0.77,9.8,L,6497.5,1,10.95,0.35
ECO09576,212.859,39.796,5527.9,8.63,1.79,9.8,E,5591.5,0,12.45,1.34
ECO09577,213.293,39.866,6316.8,9.83,2.16,15.9,L,6316.8,1,11.15,0.31
ECO09578,153.695,39.887,6830.7,9.61,2.39,10.8,L,6830.7,1,10.94,1.1
ECO09579,187.088,39.901,6945.6,9.65,1.09,20.2,L,6993.7,1,11.29,0.88
ECO09580,160.857,39.952,6699.3,9.77,1.2,11.2,L,6699.3,1,11.18,0.2
ECO09581,190.549,39.976,5521.6,9.45,1.47,16.2,L,5521.6,1,11.01,0.33
ECO09582,160.106,40.042,7100.7,9.33,1.23,8.3,L,7100.7,1,10.94,0.73
ECO09583,220.335,40.047,6326.9,8.71,0.74,18.3,L,6326.9,1,10.89,0.22
ECO09584,161.062,22.371,5729.0,11.19,2.35,75.4,E,5778.0,1,12.72,1.86
ECO09585,159.036,40.057,7009.9,8.85,0.73,20.0,L,6952.1,0,11.88,1.24
ECO09586,151.833,40.069,6298.0,8.69,0.89,13.4,L,6298.0,1,10.86,0.22
ECO09587,211.964,40.107,5599.2,8.77,1.24,13.0,L,5599.2,1,10.8,1.21
ECO09588,202.386,40.145,7286.9,8.77,1.08,10.0,L,7286.9,1,10.88,0.48
ECO09589,140.914,40.155,5184.9,8.65,1.27,17.1,L,5184.9,1,10.8,0.16
ECO09590,218.35,40.169,3591.9,8.69,1.27,38.2,L,3591.9,1,10.9,0.27
ECO09591,202.91,40.193,6080.9,9.29,1.17,17.1,L,6080.9,1,11.09,0.29
ECO09592,215.488,40.196,5774.6,9.17,0.8,28.2,L,5559.7,0,13.13,1.49
ECO09593,184.419,40.328,6917.1,8.81,1.24,22.0,L,6917.1,1,10.94,1.36
ECO09594,192.21,40.339,7412.9,8.67,0.77,9.7,L,7412.9,1,10.89,0.79
ECO09595,161.051,6.759,6022.1,10.27,0.77,46.9,L,6065.0,1,12.21,0.58
ECO09596,176.49,40.353,7420.4,8.75,0.91,11.2,L,7420.4,1,10.82,0.16
ECO09597,152.266,40.363,7082.4,8.77,0.65,14.8,L,7053.1,0,12.22,0.74
ECO09598,230.12,40.366,6522.8,9.31,1.04,20.4,L,6522.8,1,11.11,0.16
ECO09599,186.909,40.383,6854.8,8.75,0.94,10.1,L,6854.8,1,10.9,0.61
ECO09600,216.905,40.407,5890.0,9.31,0.94,20.8,L,5890.0,1,11.14,0.44
ECO09601,139.304,40.464,7422.0,9.03,1.3,23.5,L,7422.0,1,11.0,0.3
ECO09602,191.741,40.541,7405.8,10.27,2.35,13.2,E,7405.8,1,11.42,0.99
ECO09603,192.714,40.544,4973.0,8.47,0.72,7.5,L,4973.0,1,10.82,0.79
ECO09604,215.635,40.592,5850.0,9.03,1.52,23.6,L,5850.0,1,10.94,0.51
ECO09605,184.276,40.599,6903.3,9.13,0.78,6.6,L,6903.3,1,11.1,1.31
ECO09606,161.07,2.788,6441.6,9.85,1.48,14.5,E,6417.9,0,11.53,0.8
ECO09607,186.915,40.614,7044.6,8.81,0.95,8.4,L,7044.6,1,10.92,0.73
ECO09608,172.327,40.643,6503.4,9.31,1.02,24.9,L,6503.4,1,11.11,0.3
ECO09609,218.192,40.717,5375.0,8.97,1.06,20.3,L,5407.9,0,11.36,1.18
ECO09610,161.686,40.769,7260.8,10.35,2.3,37.7,E,7260.8,1,11.45,0.49
ECO09611,221.2,40.786,7404.2,8.79,1.44,8.7,L,7414.9,0,11.49,0.62
ECO09612,221.156,40.812,7359.7,9.01,1.77,12.5,L,7414.9,0,11.49,0.62
ECO09613,208.532,40.817,2802.2,9.01,1.96,29.2,E,2802.2,1,10.81,1.76
ECO09614,203.288,40.853,7286.0,9.11,0.74,28.3,L,7286.0,1,11.04,0.36
ECO09615,218.482,41.028,5578.7,8.55,0.7,17.7,L,5578.7,1,10.81,2.16
ECO09616,190.865,41.041,7049.1,9.59,2.07,14.3,E,7160.0,0,12.74,1.06
ECO09617,161.09,2.794,6394.2,9.77,1.03,19.2,L,6417.9,1,11.53,0.8
ECO09618,156.4,41.046,6864.4,8.59,1.05,6.4,L,6864.4,1,10.85,0.62
ECO09619,170.822,41.061,3176.8,8.41,0.79,26.2,E,3176.8,1,10.79,0.29
ECO09620,233.377,41.096,5823.7,8.93,0.82,27.3,L,5809.3,0,12.14,0.93
ECO09621,162.929,41.1,6560.7,9.29,0.89,17.6,L,6560.7,1,11.1,0.19
ECO09622,196.466,41.133,7221.0,9.29,0.96,18.1,L,7221.0,1,11.06,0.43
ECO09623,196.368,41.181,6287.5,8.47,0.79,10.3,L,6287.5,1,10.8,0.19
ECO09624,171.236,41.19,6592.7,8.85,0.95,29.5,L,6592.7,1,11.06,0.27
ECO09625,190.449,41.206,7457.1,9.09,0.75,22.3,L,7457.1,1,11.01,0.45
ECO09626,185.535,41.213,6924.8,9.21,1.17,9.9,L,6924.8,1,11.0,0.98
ECO09627,218.333,41.266,5573.1,8.65,0.91,19.0,L,5573.1,1,10.85,2.27
ECO09628,134.71,6.293,3670.7,10.51,1.13,57.2,L,3670.7,1,12.09,0.48
ECO09629,161.125,21.715,5713.6,10.71,2.4,27.6,E,5741.3,1,12.06,1.97
ECO09630,141.71,41.267,4324.7,8.87,1.42,14.4,E,4324.7,1,10.79,1.02
ECO09631,218.77,41.285,5731.4,8.87,0.95,12.7,L,5751.6,0,11.03,1.24
ECO09632,219.745,41.298,5518.0,9.13,1.11,23.7,L,5518.0,1,10.9,1.84
ECO09633,135.884,41.384,7343.3,9.19,0.93,16.2,L,7343.3,1,11.05,0.78
ECO09634,164.149,41.435,7341.1,9.09,1.4,14.5,L,7332.8,1,11.05,1.04
ECO09635,162.536,41.444,7110.2,9.31,1.08,24.7,L,7127.3,0,12.0,0.56
ECO09636,164.141,41.458,7324.5,8.87,1.37,7.7,L,7332.8,0,11.05,1.04
ECO09637,191.831,41.461,5770.9,9.21,0.88,13.6,L,5770.9,1,11.09,0.18
ECO09638,225.236,41.566,6284.8,9.91,2.27,12.5,L,6284.8,1,11.16,0.15
ECO09639,161.154,26.181,6185.8,10.75,1.85,36.8,L,6143.9,1,12.0,2.36
ECO09640,182.449,41.568,6827.7,8.53,0.84,10.0,L,7022.8,0,12.22,1.61
ECO09641,235.996,41.584,6869.8,9.43,1.08,11.5,L,6918.9,1,11.3,0.38
ECO09642,224.206,41.596,5002.5,9.15,0.87,34.2,L,5002.5,1,11.06,1.08
ECO09643,232.232,41.621,5957.2,8.77,0.73,14.5,L,5957.2,1,10.87,0.99
ECO09644,139.219,41.63,7371.5,8.65,1.05,10.5,L,7410.5,0,11.85,0.65
ECO09645,218.342,41.673,5567.1,8.87,1.77,13.6,L,5509.0,0,11.83,2.18
ECO09646,221.106,41.861,5431.9,9.93,1.99,20.5,L,5431.9,1,11.26,0.79
ECO09647,234.378,41.878,7093.7,8.87,0.86,11.3,L,7186.5,1,11.03,0.38
ECO09648,130.153,41.901,7411.4,8.79,1.1,11.8,L,7411.4,1,10.88,0.44
ECO09649,226.989,41.902,5228.6,9.25,1.21,16.9,L,5228.6,1,11.0,1.12
ECO09650,161.29,22.078,5693.6,10.65,1.58,38.6,L,5692.4,1,12.04,1.8
ECO09651,236.64,41.917,7411.4,9.45,0.86,21.9,L,7403.5,1,11.42,0.46
ECO09652,236.574,41.987,7395.6,8.83,0.96,11.0,L,7403.5,0,11.42,0.46
ECO09653,196.323,41.987,7220.7,8.91,1.23,9.1,L,7220.7,1,10.83,0.53
ECO09654,236.875,42.03,7388.6,9.19,0.97,17.6,L,7388.6,1,11.16,0.45
ECO09655,171.078,42.056,7396.0,8.83,0.83,8.2,L,7396.0,1,10.85,0.39
ECO09656,140.187,42.057,4553.9,8.63,0.95,6.9,L,4553.9,1,10.86,0.21
ECO09657,225.854,42.058,5186.0,9.41,1.33,19.0,L,5241.4,0,11.76,1.22
ECO09658,185.188,42.059,5998.5,8.69,1.38,18.6,L,5998.5,1,10.88,0.19
ECO09659,176.849,42.131,6897.0,9.39,1.31,28.1,L,6897.0,1,11.11,0.21
ECO09660,138.903,42.157,7425.8,9.69,1.33,13.7,L,7425.8,1,11.21,0.66
ECO09661,161.351,29.219,6311.2,10.17,1.13,12.4,L,6245.0,1,11.66,0.93
ECO09662,232.041,42.204,6006.5,9.07,0.96,19.9,L,6006.5,1,10.99,1.07
ECO09663,183.835,42.242,7285.4,9.27,1.03,11.5,L,7285.4,1,11.11,0.76
ECO09664,230.574,42.287,5541.7,8.93,0.93,10.7,L,5541.7,1,10.93,1.58
ECO09665,203.929,42.29,7323.2,8.47,1.32,7.8,L,7323.2,1,10.8,0.19
ECO09666,146.207,42.294,5000.4,9.15,1.93,15.8,L,5034.6,0,11.97,0.93
ECO09667,159.631,42.374,6818.0,8.69,1.74,15.8,L,6818.0,1,10.8,0.3
ECO09668,139.528,42.375,7317.4,9.27,0.82,25.0,L,7317.4,1,11.13,0.77
ECO09669,223.637,42.385,5677.6,9.83,2.24,11.0,E,5677.6,1,11.12,1.23
ECO09670,146.213,42.426,5519.6,8.93,1.65,12.6,E,5420.8,0,11.07,1.32
ECO09671,177.59,42.436,6041.5,8.71,0.67,20.2,L,6041.5,1,10.87,0.54
ECO09672,161.343,16.33,5739.3,9.49,0.78,19.6,L,5739.3,1,11.35,0.67
ECO09673,170.458,42.462,7420.9,9.23,1.09,13.7,L,7420.9,1,11.07,0.45
ECO09674,189.935,42.489,7291.4,9.61,1.04,22.9,L,7291.4,1,11.27,0.48
ECO09675,170.292,42.533,7441.7,9.01,1.25,13.8,L,7441.7,1,10.92,0.42
ECO09676,188.008,42.548,3908.8,8.49,0.9,31.0,L,3908.8,1,10.82,0.29
ECO09677,227.36,42.595,5391.4,9.13,1.06,13.2,L,5356.3,0,11.24,1.2
ECO09678,227.547,42.607,5319.9,9.15,0.84,18.6,L,5356.3,1,11.24,1.2
ECO09679,237.136,42.62,6284.4,9.29,1.49,20.5,L,6284.4,1,11.02,0.2
ECO09680,132.722,42.644,7199.6,9.81,2.15,9.6,E,7289.7,0,12.07,0.91
ECO09681,168.015,42.67,6411.8,8.85,0.98,13.1,L,6411.8,1,10.95,0.82
ECO09682,227.329,42.675,5736.4,9.29,1.42,40.9,L,5716.4,0,11.67,1.12
ECO09683,161.385,24.15,6136.1,10.37,1.3,23.0,L,6213.0,1,11.69,0.84
ECO09684,161.461,42.708,7250.4,10.05,2.27,12.5,E,7250.4,1,11.25,0.52
ECO09685,216.547,42.711,5228.4,8.97,0.89,15.5,E,5228.4,1,10.94,0.19
ECO09686,220.88,42.713,5579.2,8.79,0.9,24.2,L,5579.2,1,10.86,1.32
ECO09687,227.55,42.729,5357.5,8.67,0.75,7.1,E,5356.3,0,11.24,1.21
ECO09688,222.674,42.74,5599.2,9.15,1.48,18.5,L,5626.5,0,11.82,1.53
ECO09689,230.234,42.775,5661.9,9.35,0.86,16.7,L,5661.9,1,11.16,1.86
ECO09690,132.956,42.788,7418.0,9.67,1.16,12.2,L,7289.7,0,12.07,0.85
ECO09691,146.358,42.806,5119.4,9.13,1.45,22.1,L,5348.6,0,12.25,1.57
ECO09692,231.632,42.875,5796.5,9.21,1.02,35.6,L,5796.5,1,10.98,1.99
ECO09693,173.689,42.965,5609.1,9.03,0.83,12.6,L,5609.1,1,11.04,0.35
ECO09694,161.445,37.211,7196.1,10.71,1.86,41.1,L,7118.4,1,12.31,2.32
ECO09695,231.991,42.971,5845.3,9.41,1.57,11.4,E,5561.5,0,12.66,1.5
ECO09696,154.95,42.994,6736.8,8.87,1.81,8.5,E,6704.4,0,12.19,0.38
ECO09697,199.173,43.008,3490.4,8.43,0.67,15.8,L,3501.7,0,11.01,0.47
ECO09698,163.348,43.031,5977.7,8.65,0.84,20.4,L,5977.7,1,10.84,0.21
ECO09699,199.344,43.032,3513.0,8.85,1.21,28.7,L,3501.7,1,11.01,0.48
ECO09700,228.679,43.04,5453.6,8.75,1.04,10.8,L,5570.1,0,12.22,2.1
ECO09701,169.022,43.071,6393.0,9.05,1.06,13.2,L,6393.0,1,10.98,0.68
ECO09702,155.35,43.1,7096.0,9.05,0.73,10.6,L,7032.6,0,12.91,1.11
ECO09703,225.31,43.145,5043.3,8.53,0.9,13.6,L,5043.3,1,10.77,0.81
ECO09704,130.795,43.148,7358.4,8.43,0.85,10.9,L,7358.4,1,10.8,0.34
ECO09705,161.428,11.344,6435.2,10.31,1.07,54.4,L,6435.2,1,11.78,0.93
ECO09706,228.797,43.16,5628.2,8.99,1.02,10.4,L,5570.1,0,12.22,1.99
ECO09707,182.33,43.17,6898.5,8.73,1.24,8.9,L,6898.5,1,10.79,1.14
ECO09708,228.916,43.178,5688.2,9.15,0.82,19.0,L,5570.1,0,12.22,2.09
ECO09709,143.171,43.201,5307.9,9.23,1.87,12.1,L,5307.9,1,10.88,0.35
ECO09710,178.566,43.227,7115.3,9.49,0.88,12.5,L,7115.3,1,11.18,0.6
ECO09711,233.536,43.243,5725.7,9.25,1.31,16.0,L,5797.5,0,11.35,2.74
ECO09712,158.038,43.293,7301.1,8.83,1.7,9.4,L,7301.1,1,10.85,0.5
ECO09713,171.62,43.31,7282.5,8.91,0.81,6.7,L,7282.5,1,10.97,0.6
ECO09714,233.948,43.352,6207.3,9.83,2.22,16.8,E,5914.8,0,13.5,2.05
ECO09715,183.131,43.367,7173.4,9.49,1.37,17.8,L,7144.8,0,11.6,1.51
ECO09716,161.468,25.951,6175.5,10.79,2.27,52.1,E,6199.0,1,12.68,3.04
